"('atrupar', 'TrumpRussia')",1
"('lachristygreen', 'LAO3')",1
"('DinoRossiWA', 'FactCheck')",2
"('Crosscut', 'WA08')",5
"('FoxNews', 'VoteRedMidterms2018')",1
"('theSMSD', 'Congress')",1
"('swogden10', 'TrumpRussia')",1
"('UBuffalo', 'green')",1
"('tovarguedez', 'Midterms2018')",1
"('KanielaIng', 'unbought')",1
"('realDonaldTrump', 'Susan4Senate')",2
"('amyklobuchar', 'BlueWave2018')",2
"('dvis', 'terrorist')",1
"('B_B_Beast', 'geniune')",1
"('Tim_Walz', 'walznotwisconsin')",1
"('PodSaveAmerica', 'Glambassador')",1
"('RepMikeCoffman', 'Illuminati')",1
"('hellofasandwich', 'waelex')",1
"('IdahoStatesman', 'CanyonCounty')",2
"('MelanieforNM', 'GOTV')",1
"('SenWarren', 'Faucahontas')",1
"('theSMEF', 'IWILLSPEAKUP')",1
"('KevinYoder', 'ksleg')",2
"('mnhouseDFL', 'VoteBlueToSaveAmerica')",1
"('sharicedavids', 'WeRise')",1
"('PDXEleven', 'Kansas')",1
"('sharicedavids', 'GrabThemByTheBallot')",1
"('VictoriaLSteele', 'metoo')",1
"('KanielaIng', 'ExpelManchin')",1
"('StittforGov', 'voteredOK')",1
"('kiva85', 'FactsMatter')",1
"('sharicedavids', 'fallingstar')",1
"('UniteVoteRed', 'RedWave2018')",1
"('AICAF_Org', 'BreastCancerAwareness')",1
"('POTUS', 'Trump')",1
"('sharicedavids', 'KnowNothing')",3
"('KyleKashuv', 'Pocahontas')",1
"('VP', 'TulsaOklahoma')",1
"('peggyflanagan', 'GOPTaxScam')",1
"('PauletteEJordan', 'JordanForIdaho')",1
"('Michelle4NM', 'save')",1
"('peggyflanagan', 'KSTPDebateDay')",1
"('Dachsiemama', 'VoteRedToSaveAmerica')",1
"('MJMeetings', 'boughtoff')",1
"('lakotalaw', 'SheRepresents')",2
"('Everytown', 'GunSenseCandidates')",1
"('bellahardy', 'tardis')",1
"('WillieNelson', 'Politics')",1
"('AmericanIndian8', 'INDIGENOUS')",2
"('cher', 'adaywithoutawomen')",1
"('jonlovett', 'podcast')",1
"('WAGOP', 'babykillers')",1
"('RepMullin', 'AliAct2MMA')",1
"('jn4ush', 'VoteNov6')",1
"('ballotpedia', 'VoteBlue')",1
"('steevie100', 'WalkAway')",1
"('JennyWilsonUT', 'Gerrymandering')",1
"('KING5Seattle', 'VoteBlue')",1
"('listia', 'cryptocurrency')",1
"('SenatorKelly', 'voteforsharice')",1
"('MickCornett', 'liberalismKillBabies')",1
"('AndrewGillum', 'GOTV')",1
"('TIME', 'Trumpganda')",1
"('thc1972', 'NativeTwitterwho')",1
"('Debi129', 'VoteBlueWomenVoteBlue')",1
"('UnitedMazFanCl', 'AllDay')",1
"('MSNBC', 'VoteRepublican')",1
"('TheDemCoalition', 'VoteThemOut')",1
"('DrKimSchrier', 'noNRCC')",1
"('peggyflanagan', 'MNgov')",1
"('ProudResister', 'VoteBlueToSaveAmerica')",2
"('HoarseWisperer', 'TX23')",1
"('sharicedavids', 'BlueTidalWave2018')",1
"('KanielaIng', 'FightForLife')",1
"('jbeckerfinn', 'toofamiliar')",1
"('YrachetaJM', 'SD23')",2
"('braun4indiana', 'KAG')",2
"('lewru7', 'shedoesmath')",1
"('CollegeDems', 'MeToo')",1
"('bluehawaiipod', 'Hawaii')",1
"('Yvette4congress', 'dontvoteforstupid')",1
"('VoteMarsha', 'TurnOutToVote')",1
"('JanelleMonae', 'ksleg')",1
"('SenWarren', 'WalkAway')",1
"('Deb4CongressNM', 'nativeamerican')",1
"('samzeff', 'kansas')",2
"('rcurtis808', 'HawaiiVoters')",1
"('JOELLE4milford', 'VoteBlue')",8
"('ScottforFlorida', 'winning')",1
"('AllieTexx', 'TeamSharice')",2
"('RepMullin', 'SaveH2B')",2
"('StittJames', 'Winning')",1
"('DrKimSchrier', 'FDR')",1
"('ananavarro', 'TrumpRussia')",2
"('democracynow', 'Congress')",1
"('PauletteEJordan', 'VoteBlueIdaho')",1
"('danielfeehan', 'DuaneTHESwamp')",1
"('KUTV2News', 'marijuana')",1
"('MartinHeinrich', 'NMDEMs')",2
"('VP', 'VoteNov6')",1
"('GOP', 'Donald')",1
"('peggyflanagan', 'Kavanaugh')",1
"('DisavowTrump20', 'MAGA')",1
"('Not_Fade__Away', 'maga')",1
"('StittforGov', 'ShadyKevinStitt')",1
"('MickCornett', 'RedTsunami')",5
"('mcspocky', 'TrumpRussia')",2
"('NMDEMS', 'WalkAway')",1
"('peggyflanagan', 'WalzFlanagan')",4
"('Pearce4NM', 'NMGOP')",1
"('GeorgeTakei', 'morons')",1
"('WalkerStapleton', 'Colorado')",1
"('PauletteEJordan', 'EarlyVoting')",2
"('DrewForOklahoma', 'Democrat')",1
"('Carole_King', 'Idaho')",1
"('WAAFLCIO', 'WeAreIndigenous')",1
"('sharicedavids', 'angrymoms')",1
"('bellahardy', 'royalbaby')",1
"('SeaneyB623', 'WalkAway')",1
"('NewbergerJim', 'Winning')",1
"('peggyflanagan', 'NativeTwitter')",2
"('braun4indiana', 'ChooseCruz')",1
"('hiral4congress', 'GOTV')",6
"('sharicedavids', 'CASD28')",1
"('DisavowTrump20', 'KAG')",1
"('WiteSpider', 'NativeVote18')",1
"('PauletteEJordan', 'Governor')",2
"('WendyCh555', 'BringItHome')",1
"('lauvsongs', 'BlueWave')",1
"('sharicedavids', 'ThursdayThoughts')",1
"('PauletteEJordan', 'Idaho')",38
"('officialOKGOP', 'MakeASongMoreIntelligent')",1
"('Amy_Siskind', 'Trumpganda')",1
"('dariahaines', 'Resistance')",1
"('StittforGov', 'lawton')",1
"('sharicedavids', 'YourVoteIsYourPower')",8
"('sharicedavids', 'TX23')",1
"('sharicedavids', 'DavidsKelly')",2
"('ScottforFlorida', 'ChooseCruz')",1
"('myserenity69', 'BlueWave')",1
"('Im_TheAntiTrump', 'Trumpganda')",1
"('realDonaldTrump', 'MAGARally')",1
"('ISNAHQ', 'TeamIlhan')",1
"('GeorgeTakei', 'IWILLSPEAKUP')",1
"('sharicedavids', 'VoteForShariceDavids')",1
"('nycsouthpaw', 'Trumpaganda')",1
"('romanmosaics', 'STEAM')",1
"('georgesoros', 'Communism')",1
"('RepAngelaRomero', 'prop1')",1
"('Yvette4congress', 'nmdems')",1
"('USGA', 'golf')",1
"('votetupola', 'AndriaTupola')",10
"('realDonaldTrump', 'vote')",1
"('Yvette4congress', 'nmleg')",1
"('Tim_Walz', 'IndigenousPeopleDay')",1
"('seanhannity', 'iberalWAState')",1
"('mattpinnell', 'FacebookLive')",1
"('DebraCall4AKLG', 'Alaska')",2
"('RidgeKnapp', 'Idahome')",1
"('Deb4CongressNM', 'MakeHistoryX2')",1
"('vanish726', 'VoteBlue')",1
"('USATODAY', 'kick')",1
"('KristinCookey', 'cheers')",1
"('animaeme', 'ICE')",1
"('votetupola', 'RedWaveRising2018')",20
"('DinoRossiWA', 'schrierfire')",1
"('StatesPoll', 'WA8')",1
"('AmyMcGrathKY', 'KY06')",1
"('JamesThompsonKS', 'KS03')",1
"('SimonMoyaSmith', 'Maddow')",1
"('DNCWomen', 'IdentityPolitics')",1
"('peggyflanagan', 'pennyapill')",1
"('VP', 'Quisling')",1
"('sharicedavids', 'ksleg')",16
"('StittforGov', 'SmallBizVoter')",1
"('IdahoDems', 'EarlyVoting')",1
"('StittforGov', 'dontcaliforniamyoklahoma')",2
"('coreyevans_10', 'showtimeornotime')",1
"('Susan4Senate', 'Vote')",1
"('PauletteEJordan', 'Idahogubernatorialdebate')",1
"('DebbieforFL', 'VoteDem2018')",1
"('LtGovBradLittle', 'idleg')",2
"('realDonaldTrump', 'MakeASongMoreIntelligent')",1
"('MikeRosales4nm2', 'Kavanaugh')",1
"('elizabethforma', 'Trump2020Landslide')",1
"('XochforCongress', 'FridayMotivation')",1
"('HowardAD_KD', 'swimming')",1
"('StittforGov', 'gordonginoandfred')",1
"('seanhannity', 'NRA')",1
"('JamesArthur23', 'Clapback')",1
"('AdaDemocrats', 'WhenWeAllVote')",1
"('RepDerekKilmer', 'WA')",4
"('pameladubsky49', 'PaulDavis')",1
"('HRC', 'NOHR392')",1
"('JeremyHabq', 'BeVigilant')",1
"('MickRich4Senate', 'nmpol')",4
"('StittforGov', 'VoteRed2018')",2
"('HRC', 'RINO')",1
"('ksindivisible', 'SupportYourSisters')",1
"('DinoRossiWA', 'NoDINO')",1
"('HoarseWisperer', 'NJ03')",1
"('mike_pence', 'redwave')",1
"('adrielhampton', 'ImpeachKavanaugh')",1
"('PaulDavisKS', 'KY6')",1
"('mikeshepherdME', 'TrumpRussia')",1
"('JimInhofe', 'RedWaveRising2018')",1
"('LincolnsBible', 'Trumpaganda')",1
"('sharicedavids', 'AddWomenChangePolitics')",1
"('ScottforFlorida', 'VoteRed')",3
"('Congress', 'KS03')",1
"('fenwaypark', 'singer')",1
"('StittforGov', 'BLUETSUNAMI')",1
"('smartlyjoan', 'VoteRed')",1
"('DinoRossiWA', 'Snohomish')",1
"('peggyflanagan', 'Govenor')",1
"('Yvette4congress', 'NewMexico')",23
"('PauletteEJordan', 'KarenRebels')",2
"('VoteMarsha', 'WalkAwayFromSocialists')",2
"('SantaFeReporter', 'LastNoMas')",1
"('cathymcmorris', 'WA04')",1
"('RashidaTlaib', 'Muslim')",1
"('SenatorLankford', 'okpols')",17
"('Amy_Siskind', 'WalzFlanagan')",1
"('DrKimSchrier', 'ProtectOurCare')",1
"('matmcdermott', 'green')",1
"('StittforGov', 'VoteBLUE')",1
"('sharicedavids', 'CA45')",5
"('Yvette4congress', 'trumpkissass')",1
"('RepFrankLucas', 'Trump')",1
"('theoceanskid', 'music')",1
"('scienceartcats', 'BeFierce')",1
"('justjess1776', 'OklahomaVoteRed')",1
"('sharicedavids', 'Winning')",1
"('TheGraviter', 'voteblue')",1
"('LUnderwood630', 'PA07')",1
"('sadie_tn', 'MarshaBlackburn')",1
"('votetupola', 'Governor')",1
"('donnabmn', 'BeBest')",1
"('BrookeBCNN', 'hairs')",1
"('TakeActionMN', 'VoteForOurLives')",1
"('SnowBiAuthor', 'In_6Days')",1
"('Deb4CongressNM', 'VoteRedToSaveAmerica')",1
"('TinaSmithMN', 'ElectionDay2018')",1
"('jaredpolis', 'ShariceDavids')",1
"('SenatorKelly', 'FlipItBlue')",1
"('SoDakDems', 'SouthDakota')",1
"('KSGOP', 'KS03')",1
"('elizabethforma', 'Resign')",1
"('thedivuh', 'VoteRED2018')",1
"('rhemabible', 'LiberalismIsAMentalDisease')",1
"('GreenNote', 'GigsLondon')",1
"('RepKevinYoder', 'KevinYoder')",1
"('_RyanWinkler', 'knocktober')",1
"('sharicedavids', 'GetOutAndVote')",1
"('XochforCongress', 'ProLife')",1
"('DinoRossiWA', 'VoteRed')",4
"('Deb4CongressNM', 'conspiracy')",1
"('SenatorKelly', '28DaysOfAction')",1
"('RepKevinYoder', 'VoteDem')",1
"('alzassociation', 'Oklahoma')",1
"('alanslj', 'zerodebt')",2
"('MickRich4Senate', 'NMVotes')",2
"('IlhanMN', 'BlueWave')",2
"('FoxNews', 'VoteRed')",1
"('Castaldo2018', 'Midterms2018')",1
"('SarahSmith2018', 'CA40')",1
"('shadygroveOK', 'RedCard')",1
"('sharicedavids', 'MMA')",1
"('PodSaveAmerica', 'BlueWave')",1
"('SethAbramson', 'TrumpRussia')",2
"('SEXYCAPRICORN74', 'MAGA')",1
"('PattyMurray', 'Susan4Senate')",1
"('KarinHousley', 'steel')",1
"('Pearce4NM', 'nmpol')",8
"('DinoRossiWA', 'i1639')",1
"('ksindivisible', 'WomenRiseUp')",1
"('HouseGOP', 'Oklahoma')",1
"('VP', 'KS03')",1
"('peggyflanagan', 'Election2018')",1
"('laurenbaer', 'FF')",1
"('MN350Action', 'MNValues')",1
"('kyrstensinema', 'Tucson')",1
"('_Nixo', 'NativeVote')",1
"('realDonaldTrump', 'VoteGOP')",3
"('PauletteEJordan', 'love')",1
"('QProofs', 'TickTock')",1
"('KarinHousley', 'Winning')",1
"('sharicedavids', 'LGBTQ')",4
"('StittforGov', 'Fauxcahontas')",1
"('peggyflanagan', 'DancingWithTheStars')",1
"('MNJeffJohnson', 'TurnTheRangeRed')",1
"('SwisherforIdaho', 'Idaho')",1
"('latinosinacti0n', 'FearFactorySLC')",1
"('Morales4LtGovNM', 'NM02')",1
"('PaulDavisKS', 'KS2')",1
"('PauletteEJordan', 'PwDsVote')",1
"('JimBridenstine', 'BlueWave2018')",1
"('MikieSherrill', 'VOTEMeToo')",1
"('N31679', 'Hispanic')",1
"('jaredpolis', 'Ilhanomar')",1
"('Yvette4congress', 'yvetteherrell')",1
"('jamesrbuk', 'meditation')",1
"('KateBrownForOR', 'Vote4')",1
"('ladygaga', 'Chic')",1
"('RepDonBacon', '2018election')",1
"('bobblanddesign', 'BlueWave')",1
"('NGPhDBio', 'WomenRiseUp')",1
"('GOP', 'NativeAmericans')",1
"('MikeGarafolo', 'gmfb')",1
"('braun4indiana', 'Trump')",1
"('SuMoh7', 'ALASKA')",1
"('orange_puppet', 'FOCUS')",1
"('PauletteEJordan', 'VoteBlueToSaveAmerica')",3
"('Saintsfan5348', 'TrumpRussia')",2
"('sharicedavids', 'IndigenousPeoplesDay')",4
"('DinoRossiWA', '4xLoser')",2
"('FoxBusiness', 'GOPTaxScamPartDeux')",1
"('GeorgeTakei', 'Trumpganda')",1
"('InhofePress', 'WhiteSupremacists')",1
"('BryanTerry4TN', 'JobsNotMobs')",1
"('RepMullin', 'infrastructure')",1
"('Michelle4NM', 'JobsNotMobs')",1
"('mike_pence', 'MakeLibertyWin')",1
"('peggyflanagan', 'IndigenousPeoplesDay')",1
"('GOP', 'v')",2
"('HouseDemocrats', 'MAGA')",1
"('StittforGov', 'RestartMIGA')",1
"('jbeckerfinn', 'KeepitBlue')",1
"('peggyflanagan', 'meamn18')",2
"('PriscoCBS', 'FFT')",2
"('MomsDemand', 'Wa40')",1
"('bam4kansas', 'VotingRights')",1
"('Deb4CongressNM', 'ThePartyOfHate')",1
"('DrDenaGrayson', 'Trumpganda')",3
"('Deb4CongressNM', 'TrustFundBaby')",1
"('LawEnforcementW', 'FF')",1
"('officialOKGOP', 'notworkingforUSA')",1
"('LtGovBradLittle', 'idaho')",1
"('LouiseMensch', 'TrumpRussia')",1
"('dg4az', 'DomesticViolenceAwareness')",1
"('Tim_Walz', 'labor18')",4
"('kylegriffin1', 'ShariceDavids')",1
"('POTUS', 'KAG')",6
"('doug_wardlow', 'MNSOS')",1
"('KimSchrier', 'KUOW')",1
"('marcmolinaro', 'NYGov')",1
"('DinoRossiWA', 'Election2018')",1
"('AynRandPaulRyan', 'AhmedAlhasan')",1
"('maddow', 'Trumpganda')",1
"('nodedog', 'MAGA')",1
"('TeamHeinrich', 'nmpol')",3
"('Marci4KSTreas', 'gotv')",1
"('Yvette4congress', 'chooselife')",3
"('LadyAnon5', 'CA')",1
"('DrGavinClarkson', 'NewMexico')",1
"('urbannavajo', 'globalwarming')",2
"('rhemabible', 'DeMOBcRats')",1
"('mike_pence', 'PenceLiesForLyingDonaldTrump')",1
"('KevinYoder', 'BlueWave')",1
"('SoniaPrina', 'MuzykaDawna')",1
"('PauletteEJordan', 'ElectJordan')",1
"('KassandraSeven', 'KS03')",1
"('ddale8', 'Trumpaganda')",1
"('StittforGov', 'PenceLikesGayPorn')",1
"('HRC', 'boughtoff')",1
"('Morse4America', 'CA45')",4
"('BlackfishPI', 'FF')",1
"('PauletteEJordan', 'VoteBlue2ProtectWomen')",1
"('StittforGov', 'RedWave')",2
"('trumps_feed', 'walkaway')",1
"('PauletteEJordan', 'ImWithPaulette')",1
"('foxandfriends', 'GOP')",1
"('peggyflanagan', 'mnag')",1
"('Deb4CongressNM', 'NCAI75')",2
"('johngary', 'TeamJoe')",1
"('KansasGOP', 'ksleg')",2
"('MomsDemand', 'WeRise')",1
"('SOCAPmarkets', 'Indigenous')",4
"('sharicedavids', 'JohnsonCountyTrueBlue')",1
"('DinoRossiWA', 'diNO')",1
"('Saltburn_Arts', 'GigsToday')",1
"('sharicedavids', 'VoteByMail')",1
"('Deb4CongressNM', 'CrashingTheParty')",1
"('Tim_Walz', 'oneMinnesota')",1
"('HouseCommerce', 'Urge')",1
"('votetupola', 'NationalVoterID')",12
"('TeamHeinrich', 'NM02')",1
"('VP', 'VoteBlue')",1
"('StittforGov', 'okvotes')",1
"('sharicedavids', 'KansasIsOverYoder')",1
"('RBReich', 'PaulDavis')",1
"('NatalieBrandK5', 'ICYMI')",1
"('KansasDems', 'VoteSaveAmerica')",2
"('PBSKIDS', 'Dad')",1
"('Deb4CongressNM', 'FierceWoman')",1
"('UniteVoteRed', 'WalkAwayFromDemocrats2018')",1
"('CNN', 'District14')",1
"('GOP', 'MichaelKalny')",1
"('Brucecaspebarry', 'ShariceDavids')",1
"('SenDonnelly', 'VoteBlue')",1
"('sharicedavids', 'CoryBooker2020')",1
"('EJmassage', 'Re')",1
"('StittforGov', 'Oklahoma')",28
"('RepAndyBarr', 'PatientsOverPaperwork')",1
"('amyklobuchar', 'VoteBlueToSaveAmerica')",1
"('smartlyjoan', 'VoteDemsOut')",1
"('sharicedavids', 'stfd')",1
"('DrDenaGrayson', 'Trumpaganda')",1
"('DinoRossiWA', 'dino')",17
"('braun4indiana', 'RedVotesMatters')",1
"('Deb4CongressNM', 'NativeAmerican')",9
"('AARPWA', 'notshocked')",1
"('sharicedavids', 'FlipKsBlueI')",1
"('JohnJamesMI', 'Michigan')",1
"('YrachetaJM', 'Warren')",1
"('RashidaTlaib', 'RepresentationMatters')",2
"('Deb4CongressNM', 'FakeIndian')",1
"('RepMullin', 'VoteHimOut')",1
"('NewsOn6', 'crickets')",1
"('IndianCountry', 'SheRepresents')",3
"('sharicedavids', 'Indigenous')",2
"('Markgatiss', 'Sherlock')",1
"('GregWWoods', 'VOTE')",1
"('RepMullin', 'LyingLizzie')",1
"('HouseGOP', 'NativeAmericans')",1
"('VettingBernie', 'JobsNotMOBS')",1
"('KoolntheGngLIVE', 'HollywoodSwinging')",1
"('PauletteEJordan', 'Graphic')",1
"('GOP', 'DeMOBcRats')",2
"('Neoavatara', 'FakeNews')",1
"('rcurtis808', 'RedVotesMatter')",2
"('Collum4Idaho', 'Idaho')",3
"('sharicedavids', 'midterms2018')",1
"('DemsWork4USA', 'ALASKA')",1
"('Deb4CongressNM', 'NativeVote')",5
"('MNJeffJohnson', 'littleNixon')",1
"('washdems', 'FlipThe8th')",1
"('TomColeOK04', 'JEDI')",1
"('Jaffer4Oregon', 'Vote4')",1
"('peggyflanagan', 'IVOTED')",2
"('IRF_Ambassador', 'Vote')",1
"('brisolier', 'job')",1
"('CowdrickL', 'FakeNews')",1
"('Razorsmack1', 'MAGA2018')",1
"('kahiolani', 'CrazyMazie')",1
"('TheLeadCNN', 'Trump')",1
"('mattyzimmer', 'Huskers')",1
"('StittforGov', 'MikePence')",2
"('sharicedavids', 'ICE')",1
"('sharicedavids', 'FlipTheHouse')",2
"('AmyMcGrathKY', 'KY6th')",1
"('N31679', 'BlueWave')",1
"('POTUS', 'WomenRiseUp')",1
"('DinoRossiWA', 'communism')",1
"('kylegriffin1', 'Trumpganda')",1
"('Peggynoonannyc', 'DNC')",1
"('JennyWilsonUT', 'VoteBlue')",2
"('krhern', 'Oklahoma')",1
"('AP', 'Trumpganda')",1
"('Sebelius', 'KS03')",1
"('DinoRossiWA', 'Debate')",2
"('_WheresWarren', 'mapoli')",1
"('KUOWRoss', 'Outnumbered')",3
"('DrKimSchrier', 'DinoRossi')",1
"('Susan4Senate', 'VoteRed2018')",2
"('sharicedavids', 'ServeAmerica')",1
"('smartlyjoan', 'VoteRedSaveAmerica2018')",1
"('bart57579', 'VoteBlue')",1
"('officialOKGOP', 'Resign')",1
"('realDonaldTrump', 'cbo')",1
"('DinoRossiWA', 'trumpkin')",5
"('bdnews24', 'breaking')",1
"('JoeBiden', 'NativeVote18')",1
"('LewisMoonlite', 'walkaway')",1
"('CornellLaw', 'ShariceDavids')",1
"('Not_Fade__Away', 'VoteRedToSaveAmerica')",1
"('officialOKGOP', 'VoteRedMidterms2018')",1
"('peggyflanagan', 'oneMinnesota')",1
"('KarinHousley', 'MnLtGov')",1
"('StittforGov', 'StopTheFakeNews')",1
"('AnXXopinion', 'NewMexico')",1
"('chknbuttholes21', 'idaho')",1
"('indivisibleFLA', 'FlipItBlue')",1
"('KenFWA', 'liar')",1
"('MickRich4Senate', 'gored')",1
"('KamalaHarris', 'Trumpganda')",2
"('mike_pence', 'resist')",2
"('ManMet80', 'WomenRiseUp')",1
"('KJRH2HD', 'VoteBlue')",1
"('realDonaldTrump', 'SupportSurvivors')",1
"('PauletteEJordan', 'ACA')",1
"('PauletteEJordan', 'BringItHome')",1
"('hoopsbrewing', 'NOJUSTICENOPEACE')",1
"('rieth_damon', 'SouthDakota')",1
"('GOP', 'GrifterClass')",1
"('RachelRGonzalez', 'women')",2
"('Thumpr1982', 'me')",1
"('officialOKGOP', 'drew4ok')",1
"('KamalaHarris', 'studentloans')",2
"('NewbergerJim', 'MNSOS')",2
"('chknbuttholes21', 'VoteBlueToSaveAmerica')",1
"('SenatorKelly', 'ksgov')",2
"('RepMullin', 'VoteRed')",1
"('PauletteEJordan', 'Jordan4AllIdahoans')",2
"('SenatorKelly', 'Resist')",1
"('PBSKIDS', 'Trump')",1
"('JanzforCongress', 'FlipToDems')",1
"('StittforGov', 'Republicans')",1
"('DisavowTrump20', 'FridayFeeling')",1
"('NativeWomenLead', 'IndigenousPeoplesDay2018')",1
"('miketoons', 'metoo')",1
"('PauletteEJordan', 'paulettejordanforidaho')",1
"('HopeSprings10', 'NativeVote')",1
"('astros', 'NeverSettle')",1
"('Deb4CongressNM', 'Repost')",2
"('sharicedavids', 'pride')",1
"('Indivisible_TPA', 'FlipItBlue')",1
"('Deb4CongressNM', 'MarchForOurLives')",1
"('Steve4Kansas', 'KS02')",1
"('bpolitics', 'TrumpRussia')",1
"('PauletteEJordan', 'VoteBlue2018')",3
"('RepIrwin', 'VoteRed2018')",1
"('electmarissa', 'MakeHawaiiGreatAgain')",27
"('hapa_girl33', 'MakeHawaiiGreatAgain')",1
"('EducationMN', 'UnitedEarlyVotingDay')",1
"('jdavnie', 'letmetakeaselfie')",1
"('SenWarren', 'RaceFraud')",2
"('HerreraBeutler', 'healthcare')",5
"('MayoClinic', 'mayoclinicpbs')",1
"('nclooney29', 'senate')",1
"('cybold', 'ShariceDavids')",1
"('DCUE2006', '1u')",1
"('CaesarArcher', 'MakeHawaiiGreatAgain')",1
"('CentralWashU', '8thdistrict')",1
"('RVAwonk', 'TrumpRussia')",2
"('BeCourageous777', 'Charlottesville')",1
"('BryanTerry4TN', 'TurnOutToVote')",1
"('realDonaldTrump', 'DrainTheSwamp')",1
"('MickRich4Senate', 'NM')",1
"('DisavowTrump20', 'KS03')",1
"('rosannascotto', 'a1')",1
"('RepGaramendi', 'NeedAct')",2
"('TheDemocrats', 'DayAfter')",1
"('sharicedavids', 'ShariceForCongress')",1
"('FoodBankCENC', 'MillionMealsChallenge')",1
"('indianz', 'Indigenous')",1
"('RepSwalwell', 'TrumpRussia')",1
"('jn4ush', 'Nichols4Congress')",1
"('DisavowTrump20', 'Indian')",1
"('sharicedavids', 'Hispanic')",1
"('sharicedavids', 'FlipKsBlue')",1
"('NCLRights', 'LetsMakeAmericaGAYagain')",1
"('donnabmn', 'MakeMNRed')",2
"('jonlovett', 'podin')",1
"('RepKevinYoder', 'Vote')",1
"('JanelleMonae', 'Votes4Women')",1
"('nondocmedia', 'PassOnStitt')",1
"('ScottforFlorida', 'JobsNotMobs')",1
"('lincolnwestHS', 'HSBOH_W8R10')",1
"('danielfeehan', 'MNValues')",1
"('tulsaworld', 'FakeNews')",2
"('peggyflanagan', 'Duluth')",1
"('CleanHealthyAZ', 'YESon127')",1
"('camcavasso', 'RedVotesMatter')",2
"('RepJohnCurtis', 'sexualassault')",1
"('DavidCCoon', 'nbpoli')",1
"('kayiveyforgov', 'Arizona')",1
"('XochforCongress', 'CA45')",1
"('donnabmn', 'Winning')",1
"('JoeHertenstein', 'newreleases')",1
"('YahooFantasy', 'MakeYourPick')",1
"('DisavowTrump20', 'WeWillEndTheRepublicansCorruption')",1
"('astros', 'Indians')",1
"('peggyflanagan', 'DayofAction')",1
"('OwenJones84', 'video')",1
"('LewisMoonlite', 'MAGA')",1
"('lisamurkowski', 'Kavanaugh')",1
"('314action', 'WA8')",1
"('MMFlint', 'TrumpRussia')",1
"('JohnnyBlkshrt', 'KS03')",1
"('Yvette4congress', 'BigBlueWave2018')",1
"('DinoRossiWA', 'NoDinoRossi')",1
"('MJMeetings', 'kansas')",2
"('JamesThompsonKS', 'vote')",1
"('Tiffany_Muller', 'KS03')",2
"('sharicedavids', 'GreyResistance')",1
"('HunterMw', 'teamsharice')",1
"('TVietor08', 'inspiring')",1
"('sharicedavids', 'World')",1
"('RepThompson', 'HR2366')",2
"('haleyquade', 'infrastructure')",1
"('Yvette4congress', 'NMLEG')",1
"('sharicedavids', 'ElectLGBTQ')",1
"('mcspocky', 'Trumps')",1
"('AdyBarkan', 'NM01')",1
"('mrchrisjohn', 'recap')",1
"('RepMullin', 'hurricanemichael')",1
"('business', 'Trumpganda')",1
"('BBCRadio2', 'NowPlaying')",1
"('Bvweir', 'VoteBlue')",1
"('theSMEF', 'WomenRising')",1
"('HRC', 'traitor')",2
"('IamShaneMorris', 'Alaska')",1
"('MoranforSenate', 'IndigenousPeopleDay')",1
"('DinoRossiWA', 'Susan4Senate')",1
"('amyklobuchar', 'voting')",1
"('DNCWomen', 'RedNationRising')",1
"('HuffPostPol', 'PauletteJordan')",1
"('urbannavajo', 'DemocracyWarriors')",1
"('jn4ush', 'PeopleOverPolitics')",1
"('mike_pence', 'VoteThemOut')",1
"('elizabethforma', 'WWG1WGA')",1
"('HoweforSOS', 'Winning')",1
"('APWUnational', 'mngov')",1
"('_WheresWarren', 'masen2018')",1
"('Alyssa_Milano', 'WomenRiseUp')",1
"('TomPerez', 'Albuquerque')",1
"('koat7news', 'MeToo')",4
"('lilrednacho', 'SheRepresents')",1
"('MichaelAvenatti', 'stfd')",1
"('DrKimSchrier', 'rossi')",1
"('KUOWRoss', 'waelex')",4
"('emilyslist', 'Kansas')",1
"('StittforGov', 'GovernorStitt')",1
"('urbannavajo', 'UTPol')",1
"('Yvette4congress', '𝐇𝐨𝐮𝐬𝐞')",1
"('BetoORourke', 'AdoptADem')",1
"('MikieSherrill', 'KS03')",2
"('RudyGiuliani', 'VoteThemOut2018')",1
"('foxandfriends', 'GodBlessTheUSA')",1
"('Collum4Idaho', 'VotingNeverFeltSoCathartic')",1
"('peggyflanagan', '1u')",8
"('KUTV2News', 'sexualassault')",1
"('Susan_Hutch', 'VoteRedSaveAmerica')",1
"('Deb4CongressNM', 'Trump')",10
"('FootballIndexUK', 'FIDividendPredictor')",10
"('TNGOP', 'TennesseeValues')",2
"('StittforGov', 'Stitt4Oklahoma')",1
"('sharicedavids', 'KY06')",1
"('Yvette4congress', 'Kavanaugh')",2
"('ChrisPappasNH', 'RedToBlue')",1
"('sweetietoes2', 'VoteThemOut2018')",1
"('GOP', 'VOTEthemOUT')",2
"('MinnesotaDFL', 'Warren')",1
"('MatthewBerryTMR', 'FFNOW')",1
"('SeaTimesOpinion', 'GetOutTheVote')",1
"('DinoRossiWA', 'Charlottesville')",1
"('AndrewGillum', 'BringItHome')",1
"('Michelle4NM', 'MOSen')",1
"('mike_pence', 'Resistance')",1
"('Pearce4NM', 'WalkAway')",2
"('MickCornett', 'Vot')",1
"('DrKimSchrier', 'WEVOTE')",1
"('JohnJamesMI', 'Senate')",1
